"","date","junctionName","time","primaryDownstreamJunctionSection/downStreamJunctionDestination","primaryDownstreamJunctionSection/upStreamJunctionDestination","primaryDownstreamJunctionSection/links/0/speedLimit","primaryDownstreamJunctionSection/avgSpeed","secondaryUpstreamJunctionSection/downStreamJunctionDestination","secondaryUpstreamJunctionSection/upStreamJunctionDestination","secondaryUpstreamJunctionSection/links/0/speedLimit","secondaryUpstreamJunctionSection/avgSpeed","primaryUpstreamJunctionSection/downStreamJunctionDestination","primaryUpstreamJunctionSection/upStreamJunctionDestination","primaryUpstreamJunctionSection/links/0/speedLimit","primaryUpstreamJunctionSection/avgSpeed","secondaryDownstreamJunctionSection/avgSpeed"
"1451",2022-04-09,"J40","01:30","Wakefield","Dewsbury / Wakefield",70,67.81071,"Wakefield / Dewsbury","Wakefield / Morley",70,70,"Dewsbury / Wakefield","Wakefield",70,64.49833,70
"1452",2022-04-09,"J41","01:30","Manchester / Hull","Wakefield",70,68.311775,"Wakefield / Morley","Manchester / Hull",70,70,"Wakefield","Dewsbury / Wakefield",70,67.81071,70
"1453",2022-04-09,"J42","01:30","Leeds","Manchester / Hull",70,66.081924,"Manchester / Hull","Limited Access",70,70,"Manchester / Hull","Wakefield",70,68.311775,70
"1454",2022-04-09,"J43|44","01:30","Limited Access","Leeds",70,70,"Limited Access","Limited Access",70,70,"Leeds","Manchester / Hull",70,66.081924,70
"1455",2022-04-09,"J45","01:30","Leeds","Limited Access",70,65.86535,"Limited Access","Leeds / Garforth",70,66.66284,"Limited Access","Leeds",70,70,70
"1456",2022-04-09,"J46","01:30","Garforth / A1(M) Interchange","Leeds",70,66.319885,"Leeds / Garforth","Garforth / A1(M) Interchange",70,65.03358,"Leeds","Limited Access",70,65.86535,66.66284
"1457",2022-04-09,"J47","01:30","A1 (M) Interchange","Garforth / A1(M) Interchange",70,70,"Garforth / A1(M) Interchange","A1 (M) Interchange",70,67.108086,"Garforth / A1(M) Interchange","Leeds",70,66.319885,65.03358
"1458",2022-04-09,"J48","01:30",NA,NA,NA,NA,NA,NA,NA,NA,"A1 (M) Interchange","Garforth / A1(M) Interchange",70,70,67.108086
"1459",2022-04-10,"J1","01:30","Limited Access","Brent Cross",70,62.13712,"Brent Cross","Mill Hill",70,60.94341,NA,NA,NA,NA,NA
"1460",2022-04-10,"J2","01:30","Limited Access","Limited Access",70,64.27178,"Mill Hill","Edgware",70,70,"Limited Access","Brent Cross",70,62.13712,60.94341
"1461",2022-04-10,"J4","01:30","Watford","Limited Access",70,64.93923,"Edgware","Watford",70,68.57828,"Limited Access","Limited Access",70,64.27178,70
"1462",2022-04-10,"J5","01:30","St Albans","Watford",70,70,"Watford","St Albans",70,70,"Watford","Limited Access",70,64.93923,68.57828
"1463",2022-04-10,"J6","01:30","Limited Access","St Albans",70,64.622604,"St Albans","Heathrow",70,70,"St Albans","Watford",70,70,70
"1464",2022-04-10,"J6A","01:30","Limited Access","Limited Access",70,65.0618,"Heathrow","Hemel Hempstead",70,67.72946,"Limited Access","St Albans",70,64.622604,70
"1465",2022-04-10,"J7","01:30","Hemel Hempstead","Limited Access",50,59.240154,"Hemel Hempstead","Hemel Hempstead",50,60.4394,"Limited Access","Limited Access",70,65.0618,67.72946
"1466",2022-04-10,"J8","01:30","Dunstable","Hemel Hempstead",70,64.793274,"Hemel Hempstead","Harpenden",70,66.386856,"Hemel Hempstead","Limited Access",50,59.240154,60.4394
"1467",2022-04-10,"J9","01:30","Luton Airport","Dunstable",70,62.89777,"Harpenden","Luton Airport",70,68.9722,"Dunstable","Hemel Hempstead",70,64.793274,66.386856
"1468",2022-04-10,"J10","01:30","Luton","Luton Airport",70,64.87175,"Luton Airport","Luton",70,66.01958,"Luton Airport","Dunstable",70,62.89777,68.9722
"1469",2022-04-10,"J11","01:30","Dunstable","Luton",70,68.38818,"Luton","Dunstable",70,66.372314,"Luton","Luton Airport",70,64.87175,66.01958
"1470",2022-04-10,"J11A","01:30","Flitwick","Dunstable",70,68.034424,"Dunstable","Flitwick",70,66.57027,"Dunstable","Luton",70,68.38818,66.372314
"1471",2022-04-10,"J12","01:30","Milton Keynes","Flitwick",70,65.47148,"Flitwick","Bedford",70,66.63149,"Flitwick","Dunstable",70,68.034424,66.57027
"1472",2022-04-10,"J13","01:30","Milton Keynes","Milton Keynes",70,70,"Bedford","Milton Keynes",70,67.72946,"Milton Keynes","Flitwick",70,65.47148,66.63149
"1473",2022-04-10,"J14","01:30","Northampton","Milton Keynes",70,58.399334,"Milton Keynes","Northampton",70,58.47542,"Milton Keynes","Milton Keynes",70,70,67.72946
"1474",2022-04-10,"J15","01:30","Northampton","Northampton",70,57.16615,"Northampton","Northampton",70,49.689346,"Northampton","Milton Keynes",70,58.399334,58.47542
"1475",2022-04-10,"J15A","01:30","Northampton","Northampton",70,57.16615,"Northampton","Northampton",70,53.729843,"Northampton","Northampton",70,57.16615,49.689346
"1476",2022-04-10,"J16","01:30","Coventry","Northampton",70,47.69133,"Northampton","Limited Access",70,63.309105,"Northampton","Northampton",70,57.16615,53.729843
"1477",2022-04-10,"J17","01:30","Rugby","Coventry",70,64.75089,"Limited Access","Rugby",70,67.72946,"Coventry","Northampton",70,47.69133,63.309105
"1478",2022-04-10,"J18","01:30","Birmingham","Rugby",70,66.68209,"Rugby","Birmingham",70,54.669014,"Rugby","Coventry",70,64.75089,67.72946
"1479",2022-04-10,"J19","01:30","Lutterworth / Rugby","Birmingham",70,69.191765,"Birmingham","Lutterworth / Rugby",70,66.11116,"Birmingham","Rugby",70,66.68209,54.669014
"1480",2022-04-10,"J20","01:30","Leicester","Lutterworth / Rugby",70,70,"Lutterworth / Rugby","Leicester",70,69.56281,"Lutterworth / Rugby","Birmingham",70,69.191765,66.11116
"1481",2022-04-10,"J21","01:30","Leicester","Leicester",70,68.647354,"Leicester","Limited Access",70,67.67115,"Leicester","Lutterworth / Rugby",70,70,69.56281
"1482",2022-04-10,"J21A","01:30","Coalville / Leicester","Leicester",70,69.12162,"Limited Access","Leicester",70,70,"Leicester","Leicester",70,68.647354,67.67115
"1483",2022-04-10,"J22","01:30","Loughborough","Coalville / Leicester",70,70,"Leicester","Loughborough",70,65.33142,"Coalville / Leicester","Leicester",70,69.12162,70
"1484",2022-04-10,"J23","01:30","Nottingham / East Mids Airport","Loughborough",70,69.862236,"Loughborough","Birmingham",70,70,"Loughborough","Coalville / Leicester",70,70,65.33142
"1485",2022-04-10,"J23A","01:30","Derby","Nottingham / East Mids Airport",70,68.848114,"Birmingham","East Mids Airport / Loughborough",70,65.56381,"Nottingham / East Mids Airport","Loughborough",70,69.862236,70
"1486",2022-04-10,"J24","01:30","Derby","Derby",70,70,"East Mids Airport / Loughborough","East Mids Airport / Loughborough",70,70,"Derby","Nottingham / East Mids Airport",70,68.848114,65.56381
"1487",2022-04-10,"J24A","01:30","Nottingham / Derby","Derby",70,69.52145,"East Mids Airport / Loughborough","Nottingham / Derby",70,70,"Derby","Derby",70,70,70
"1488",2022-04-10,"J25","01:30","Nottingham","Nottingham / Derby",70,69.85883,"Nottingham / Derby","Nottingham",70,65.810265,"Nottingham / Derby","Derby",70,69.52145,70
"1489",2022-04-10,"J26","01:30","Mansfield","Nottingham",70,69.09684,"Nottingham","Nottingham / Langley Mill",70,67.51315,"Nottingham","Nottingham / Derby",70,69.85883,65.810265
"1490",2022-04-10,"J27","01:30","Mansfield","Mansfield",70,69.473434,"Nottingham / Langley Mill","Mansfield",70,66.28037,"Mansfield","Nottingham",70,69.09684,67.51315
"1491",2022-04-10,"J28","01:30","Chesterfield / Mansfield","Mansfield",70,69.65105,"Mansfield","Mansfield / Chesterfield",70,70,"Mansfield","Mansfield",70,69.473434,66.28037
"1492",2022-04-10,"J29","01:30","Chesterfield (E) / Bolsover","Chesterfield / Mansfield",70,70,"Mansfield / Chesterfield","Chesterfield (E) / Bolsover",70,70,"Chesterfield / Mansfield","Mansfield",70,69.65105,70
"1493",2022-04-10,"J29A","01:30","Sheffield","Chesterfield (E) / Bolsover",70,69.20127,"Chesterfield (E) / Bolsover","Worksop",70,70,"Chesterfield (E) / Bolsover","Chesterfield / Mansfield",70,70,70
"1494",2022-04-10,"J30","01:30","Sheffield","Sheffield",70,69.60215,"Worksop","Worksop",70,64.9661,"Sheffield","Chesterfield (E) / Bolsover",70,69.20127,70
"1495",2022-04-10,"J31","01:30","Doncaster","Sheffield",70,70,"Worksop","Sheffield",70,65.86535,"Sheffield","Sheffield",70,69.60215,64.9661
"1496",2022-04-10,"J32","01:30","Sheffield Airport / Rotherham","Doncaster",70,63.31462,"Sheffield","Rotherham",70,65.922585,"Doncaster","Sheffield",70,70,65.86535
"1497",2022-04-10,"J33","01:30","Sheffield / Rotherham","Sheffield Airport / Rotherham",70,63.9137,"Rotherham","Sheffield / Rotherham",70,59.277905,"Sheffield Airport / Rotherham","Doncaster",70,63.31462,65.922585
"1498",2022-04-10,"J34","01:30","Sheffield / Rotherham","Sheffield / Rotherham",70,68.488884,"Sheffield / Rotherham","Sheffield / Rotherham",70,63.39273,"Sheffield / Rotherham","Sheffield Airport / Rotherham",70,63.9137,59.277905
"1499",2022-04-10,"J35","01:30","Chapeltown","Sheffield / Rotherham",70,68.9722,"Sheffield / Rotherham","Limited Access",70,68.11948,"Sheffield / Rotherham","Sheffield / Rotherham",70,68.488884,63.39273
"1500",2022-04-10,"J35A","01:30","Barnsley","Chapeltown",70,67.259155,"Limited Access","Hoyland",70,70,"Chapeltown","Sheffield / Rotherham",70,68.9722,68.11948
"1501",2022-04-10,"J36","01:30","Barnsley","Barnsley",70,68.69614,"Hoyland","Barnsley",70,61.24122,"Barnsley","Chapeltown",70,67.259155,70
"1502",2022-04-10,"J37","01:30","Huddersfield","Barnsley",70,70,"Barnsley","Barnsley",70,65.72858,"Barnsley","Barnsley",70,68.69614,61.24122
"1503",2022-04-10,"J38","01:30","Wakefield","Huddersfield",70,70,"Barnsley","Wakefield",70,70,"Huddersfield","Barnsley",70,70,65.72858
"1504",2022-04-10,"J39","01:30","Dewsbury / Wakefield","Wakefield",70,68.22656,"Wakefield","Wakefield / Dewsbury",70,70,"Wakefield","Huddersfield",70,70,70
"1505",2022-04-10,"J40","01:30","Wakefield","Dewsbury / Wakefield",70,61.33126,"Wakefield / Dewsbury","Wakefield / Morley",70,70,"Dewsbury / Wakefield","Wakefield",70,68.22656,70
"1506",2022-04-10,"J41","01:30","Manchester / Hull","Wakefield",70,70,"Wakefield / Morley","Manchester / Hull",70,70,"Wakefield","Dewsbury / Wakefield",70,61.33126,70
"1507",2022-04-10,"J42","01:30","Leeds","Manchester / Hull",70,70,"Manchester / Hull","Limited Access",70,69.26253,"Manchester / Hull","Wakefield",70,70,70
"1508",2022-04-10,"J43|44","01:30","Limited Access","Leeds",70,70,"Limited Access","Limited Access",70,69.419395,"Leeds","Manchester / Hull",70,70,69.26253
"1509",2022-04-10,"J45","01:30","Leeds","Limited Access",70,70,"Limited Access","Leeds / Garforth",70,67.72946,"Limited Access","Leeds",70,70,69.419395
"1510",2022-04-10,"J46","01:30","Garforth / A1(M) Interchange","Leeds",70,70,"Leeds / Garforth","Garforth / A1(M) Interchange",70,70,"Leeds","Limited Access",70,70,67.72946
"1511",2022-04-10,"J47","01:30","A1 (M) Interchange","Garforth / A1(M) Interchange",70,70,"Garforth / A1(M) Interchange","A1 (M) Interchange",70,70,"Garforth / A1(M) Interchange","Leeds",70,70,70
"1512",2022-04-10,"J48","01:30",NA,NA,NA,NA,NA,NA,NA,NA,"A1 (M) Interchange","Garforth / A1(M) Interchange",70,70,70
"1513",2022-04-11,"J1","07:30","Limited Access","Brent Cross",70,64.001236,"Brent Cross","Mill Hill",70,41.728924,NA,NA,NA,NA,NA
"1514",2022-04-11,"J2","07:30","Limited Access","Limited Access",70,66.76897,"Mill Hill","Edgware",70,65.98781,"Limited Access","Brent Cross",70,64.001236,41.728924
"1515",2022-04-11,"J4","07:30","Watford","Limited Access",70,64.927345,"Edgware","Watford",70,61.8448,"Limited Access","Limited Access",70,66.76897,65.98781
"1516",2022-04-11,"J5","07:30","St Albans","Watford",70,60.788998,"Watford","St Albans",70,61.161354,"Watford","Limited Access",70,64.927345,61.8448
"1517",2022-04-11,"J6","07:30","Limited Access","St Albans",70,62.75849,"St Albans","Heathrow",70,60.67517,"St Albans","Watford",70,60.788998,61.161354
"1518",2022-04-11,"J6A","07:30","Limited Access","Limited Access",70,61.519,"Heathrow","Hemel Hempstead",70,62.137115,"Limited Access","St Albans",70,62.75849,60.67517
"1519",2022-04-11,"J7","07:30","Hemel Hempstead","Limited Access",50,59.861526,"Hemel Hempstead","Hemel Hempstead",50,53.5159,"Limited Access","Limited Access",70,61.519,62.137115
"1520",2022-04-11,"J8","07:30","Dunstable","Hemel Hempstead",70,61.714455,"Hemel Hempstead","Harpenden",70,60.78997,"Hemel Hempstead","Limited Access",50,59.861526,53.5159
"1521",2022-04-11,"J9","07:30","Luton Airport","Dunstable",70,62.176273,"Harpenden","Luton Airport",70,63.44117,"Dunstable","Hemel Hempstead",70,61.714455,60.78997
"1522",2022-04-11,"J10","07:30","Luton","Luton Airport",70,63.130722,"Luton Airport","Luton",70,59.102936,"Luton Airport","Dunstable",70,62.176273,63.44117
"1523",2022-04-11,"J11","07:30","Dunstable","Luton",70,60.108326,"Luton","Dunstable",70,59.030262,"Luton","Luton Airport",70,63.130722,59.102936
"1524",2022-04-11,"J11A","07:30","Flitwick","Dunstable",70,32.87969,"Dunstable","Flitwick",70,57.714645,"Dunstable","Luton",70,60.108326,59.030262
"1525",2022-04-11,"J12","07:30","Milton Keynes","Flitwick",70,60.277275,"Flitwick","Bedford",70,9.778942,"Flitwick","Dunstable",70,32.87969,57.714645
"1526",2022-04-11,"J13","07:30","Milton Keynes","Milton Keynes",70,62.563007,"Bedford","Milton Keynes",70,29.621794,"Milton Keynes","Flitwick",70,60.277275,9.778942
"1527",2022-04-11,"J14","07:30","Northampton","Milton Keynes",70,57.827717,"Milton Keynes","Northampton",70,49.407944,"Milton Keynes","Milton Keynes",70,62.563007,29.621794
"1528",2022-04-11,"J15","07:30","Northampton","Northampton",70,55.57812,"Northampton","Northampton",70,49.689346,"Northampton","Milton Keynes",70,57.827717,49.407944
"1529",2022-04-11,"J15A","07:30","Northampton","Northampton",70,55.92341,"Northampton","Northampton",70,44.549545,"Northampton","Northampton",70,55.57812,49.689346
"1530",2022-04-11,"J16","07:30","Coventry","Northampton",70,65.24397,"Northampton","Limited Access",70,60.291466,"Northampton","Northampton",70,55.92341,44.549545
"1531",2022-04-11,"J17","07:30","Rugby","Coventry",70,64.172806,"Limited Access","Rugby",70,70,"Coventry","Northampton",70,65.24397,60.291466
"1532",2022-04-11,"J18","07:30","Birmingham","Rugby",70,61.313324,"Rugby","Birmingham",70,65.80559,"Rugby","Coventry",70,64.172806,70
"1533",2022-04-11,"J19","07:30","Lutterworth / Rugby","Birmingham",70,63.819,"Birmingham","Lutterworth / Rugby",70,65.37551,"Birmingham","Rugby",70,61.313324,65.80559
"1534",2022-04-11,"J20","07:30","Leicester","Lutterworth / Rugby",70,66.97116,"Lutterworth / Rugby","Leicester",70,65.49008,"Lutterworth / Rugby","Birmingham",70,63.819,65.37551
"1535",2022-04-11,"J21","07:30","Leicester","Leicester",70,56.6106,"Leicester","Limited Access",70,41.063675,"Leicester","Lutterworth / Rugby",70,66.97116,65.49008
"1536",2022-04-11,"J21A","07:30","Coalville / Leicester","Leicester",70,68.051994,"Limited Access","Leicester",70,58.408894,"Leicester","Leicester",70,56.6106,41.063675
"1537",2022-04-11,"J22","07:30","Loughborough","Coalville / Leicester",70,68.21121,"Leicester","Loughborough",70,54.37905,"Coalville / Leicester","Leicester",70,68.051994,58.408894
"1538",2022-04-11,"J23","07:30","Nottingham / East Mids Airport","Loughborough",70,67.17863,"Loughborough","Birmingham",70,47.77977,"Loughborough","Coalville / Leicester",70,68.21121,54.37905
"1539",2022-04-11,"J23A","07:30","Derby","Nottingham / East Mids Airport",70,66.97263,"Birmingham","East Mids Airport / Loughborough",70,55.396984,"Nottingham / East Mids Airport","Loughborough",70,67.17863,47.77977
"1540",2022-04-11,"J24","07:30","Derby","Derby",70,67.108086,"East Mids Airport / Loughborough","East Mids Airport / Loughborough",70,38.56916,"Derby","Nottingham / East Mids Airport",70,66.97263,55.396984
"1541",2022-04-11,"J24A","07:30","Nottingham / Derby","Derby",70,69.73783,"East Mids Airport / Loughborough","Nottingham / Derby",70,58.408894,"Derby","Derby",70,67.108086,38.56916
"1542",2022-04-11,"J25","07:30","Nottingham","Nottingham / Derby",70,66.08774,"Nottingham / Derby","Nottingham",70,64.05737,"Nottingham / Derby","Derby",70,69.73783,58.408894
"1543",2022-04-11,"J26","07:30","Mansfield","Nottingham",70,63.442184,"Nottingham","Nottingham / Langley Mill",70,61.110687,"Nottingham","Nottingham / Derby",70,66.08774,64.05737
"1544",2022-04-11,"J27","07:30","Mansfield","Mansfield",70,64.502464,"Nottingham / Langley Mill","Mansfield",70,59.030266,"Mansfield","Nottingham",70,63.442184,61.110687
"1545",2022-04-11,"J28","07:30","Chesterfield / Mansfield","Mansfield",70,66.77089,"Mansfield","Mansfield / Chesterfield",70,49.463078,"Mansfield","Mansfield",70,64.502464,59.030266
"1546",2022-04-11,"J29","07:30","Chesterfield (E) / Bolsover","Chesterfield / Mansfield",70,69.23143,"Mansfield / Chesterfield","Chesterfield (E) / Bolsover",70,65.18841,"Chesterfield / Mansfield","Mansfield",70,66.77089,49.463078
"1547",2022-04-11,"J29A","07:30","Sheffield","Chesterfield (E) / Bolsover",70,68.97219,"Chesterfield (E) / Bolsover","Worksop",70,62.978813,"Chesterfield (E) / Bolsover","Chesterfield / Mansfield",70,69.23143,65.18841
"1548",2022-04-11,"J30","07:30","Sheffield","Sheffield",70,67.40942,"Worksop","Worksop",70,65.57886,"Sheffield","Chesterfield (E) / Bolsover",70,68.97219,62.978813
"1549",2022-04-11,"J31","07:30","Doncaster","Sheffield",70,64.83702,"Worksop","Sheffield",70,62.574482,"Sheffield","Sheffield",70,67.40942,65.57886
"1550",2022-04-11,"J32","07:30","Sheffield Airport / Rotherham","Doncaster",70,54.39919,"Sheffield","Rotherham",70,59.654396,"Doncaster","Sheffield",70,64.83702,62.574482
"1551",2022-04-11,"J33","07:30","Sheffield / Rotherham","Sheffield Airport / Rotherham",70,61.359825,"Rotherham","Sheffield / Rotherham",70,58.40738,"Sheffield Airport / Rotherham","Doncaster",70,54.39919,59.654396
"1552",2022-04-11,"J34","07:30","Sheffield / Rotherham","Sheffield / Rotherham",70,66.62477,"Sheffield / Rotherham","Sheffield / Rotherham",70,59.10311,"Sheffield / Rotherham","Sheffield Airport / Rotherham",70,61.359825,58.40738
"1553",2022-04-11,"J35","07:30","Chapeltown","Sheffield / Rotherham",70,64.001236,"Sheffield / Rotherham","Limited Access",70,64.001236,"Sheffield / Rotherham","Sheffield / Rotherham",70,66.62477,59.10311
"1554",2022-04-11,"J35A","07:30","Barnsley","Chapeltown",70,64.001236,"Limited Access","Hoyland",70,67.108086,"Chapeltown","Sheffield / Rotherham",70,64.001236,64.001236
"1555",2022-04-11,"J36","07:30","Barnsley","Barnsley",70,65.451256,"Hoyland","Barnsley",70,66.1074,"Barnsley","Chapeltown",70,64.001236,67.108086
"1556",2022-04-11,"J37","07:30","Huddersfield","Barnsley",70,62.972916,"Barnsley","Barnsley",70,65.79696,"Barnsley","Barnsley",70,65.451256,66.1074
"1557",2022-04-11,"J38","07:30","Wakefield","Huddersfield",70,46.36103,"Barnsley","Wakefield",70,65.72679,"Huddersfield","Barnsley",70,62.972916,65.79696
"1558",2022-04-11,"J39","07:30","Dewsbury / Wakefield","Wakefield",70,60.7701,"Wakefield","Wakefield / Dewsbury",70,66.7825,"Wakefield","Huddersfield",70,46.36103,65.72679
"1559",2022-04-11,"J40","07:30","Wakefield","Dewsbury / Wakefield",70,53.378647,"Wakefield / Dewsbury","Wakefield / Morley",70,66.28355,"Dewsbury / Wakefield","Wakefield",70,60.7701,66.7825
"1560",2022-04-11,"J41","07:30","Manchester / Hull","Wakefield",70,62.332394,"Wakefield / Morley","Manchester / Hull",70,66.975235,"Wakefield","Dewsbury / Wakefield",70,53.378647,66.28355
"1561",2022-04-11,"J42","07:30","Leeds","Manchester / Hull",70,66.64875,"Manchester / Hull","Limited Access",70,67.854256,"Manchester / Hull","Wakefield",70,62.332394,66.975235
"1562",2022-04-11,"J43|44","07:30","Limited Access","Leeds",70,70,"Limited Access","Limited Access",70,66.37089,"Leeds","Manchester / Hull",70,66.64875,67.854256
"1563",2022-04-11,"J45","07:30","Leeds","Limited Access",70,67.108086,"Limited Access","Leeds / Garforth",70,68.36746,"Limited Access","Leeds",70,70,66.37089
"1564",2022-04-11,"J46","07:30","Garforth / A1(M) Interchange","Leeds",70,68.95549,"Leeds / Garforth","Garforth / A1(M) Interchange",70,69.80117,"Leeds","Limited Access",70,67.108086,68.36746
"1565",2022-04-11,"J47","07:30","A1 (M) Interchange","Garforth / A1(M) Interchange",70,62.75849,"Garforth / A1(M) Interchange","A1 (M) Interchange",70,70,"Garforth / A1(M) Interchange","Leeds",70,68.95549,69.80117
